sample_no,pid,ppid,cpu_children_sys,cpu_children_user,cpu_user,cpu_sys,cpu_percent,cpu_num,label
20997656,1549,2,0,0,0,0,0,1,1
20997698,443,2,0,0,0,0,0,1,1
20997657,344,2,0,0,0,0,0,1,1
20997682,1662,2,0,0,0,0,0,1,1
20997661,1676,2,0,0,0,0,0,1,1
20997720,6,2,0,0,0,0,0,1,1
20997755,70,2,0,0,0,0,0,1,1
20997679,411,1,0,0,0,0,0,0,1
20997691,1023,1,0,0,0,0,0,1,1
20997654,28,2,0,0,0,0,0,1,1
20997664,1093,1,0,0,0,0,0,1,1
20997747,9,2,0,0,0,0,0,0,1
20997666,12,2,0,0,0,0,0,1,1
20997746,1758,1291,0,0,0.2,0.9,0,1,1
20997732,17,2,0,0,0,0,0,1,1
20997735,18,2,0,0,0,0,0,1,1
20997724,1212,1,3.05,6.81,0,0,0,0,1
20997680,1699,1212,0,0,0.09,0.02,1.1,1,1
20997700,1545,1212,0,0,0.38,0.16,5.4,0,1
20997718,1503,1212,0,0,0.19,0.06,2.5,1,1
20997725,1696,1212,0,0,0.38,0.15,5.3,0,1
20997738,1749,1212,0,0,0.39,0.08,4.7,0,1
20997739,1746,1212,0,0,0.15,0.04,1.9,1,1
20997744,1695,1212,0,0,0.36,0.19,5.5,1,1
20997748,1756,1212,0,0,0.38,0.14,5.2,1,1
20997749,1755,1212,0,0,0.37,0.11,4.8,0,1
20997751,1750,1212,0,0,0.39,0.17,5.6,0,1
20997757,1680,1212,0,0,0.38,0.18,5.6,0,1
20997758,1686,1212,0,0,0.39,0.17,5.6,1,1
20997737,1183,1,0,0,0,0,0,0,1
20997750,1291,1290,0.76,0.13,0.1,0.11,2.1,0,1
20997740,234,2,0,0,0,0,0,0,1
20997660,8,2,0,0,0,0,0,0,1
20997694,7,2,0,0,0,0.01,0.1,0,1
20997689,398,2,0,0,0,0,0,1,1
20997696,1010,1,0,0,0,0,0,1,1
20997714,65,2,0,0,0,0,0,1,1
20997716,67,2,0,0,0,0,0,0,1
20997715,66,2,0,0,0,0,0,1,1
20997717,68,2,0,0,0,0,0,1,1
20997636,1267,1,0,0,0,0,0,0,1
20997756,1041,1,0,0,0,0,0,0,1
20997707,1245,1,0,0,0,0,0,1,1
20997670,1290,1,0,0,0,0,0,1,1
20997743,1,0,0,0,0,0,0,1,1
20997695,365,1,0,0,0,0,0,0,1
20997723,1037,1,0,0,0,0,0,1,1
20997722,505,1,0,0,0,0,0,1,1
20997671,422,1,0,0,0,0,0,1,1
20997635,1268,1267,0,0,0,0,0,0,1
20997674,55,2,0,0,0,0,0,0,1
20997705,35,2,0,0,0,0,0,1,1
20997727,10,2,0,0,0,0,0,0,1
20997726,11,2,0,0,0,0,0,1,1
20997648,20,2,0,0,0,0,0,1,1
20997865,1053,1,0,0,0,0,0,1,1
20997864,1051,1,0,0,0,0,0,1,1
20997799,54,2,0,0,0,0,0,1,1
20997874,1177,1,0,0,0,0,0,1,1
20997875,1174,1,0,0,0,0,0,0,1
20997771,27,2,0,0,0,0,0,1,1
20997831,1004,1,0,0,0,0,0,1,1
20997844,506,1,0,0,0,0,0,1,1
20997761,133,2,0,0,0,0,0,1,1
20997762,132,2,0,0,0,0,0,1,1
20997763,131,2,0,0,0,0,0,1,1
20997764,130,2,0,0,0,0,0,1,1
20997765,135,2,0,0,0,0,0,1,1
20997766,134,2,0,0,0,0,0,1,1
20997767,138,2,0,0,0,0,0,1,1
20997769,25,2,0,0,0,0,0,1,1
20997789,263,2,0,0,0,0,0,0,1
20997792,128,2,0,0,0,0,0,1,1
20997796,59,2,0,0,0,0,0,1,1
20997797,58,2,0,0,0,0,0,1,1
20997800,57,2,0,0,0,0,0,1,1
20997801,56,2,0,0,0,0,0,1,1
20997832,60,2,0,0,0,0,0,1,1
20997833,61,2,0,0,0,0,0,1,1
20997834,62,2,0,0,0,0,0,1,1
20997835,63,2,0,0,0,0,0,1,1
20997836,64,2,0,0,0,0,0,1,1
20997808,88,2,0,0,0,0,0,0,1
20997817,1019,1,0,0,0,0,0,1,1
20997775,23,2,0,0,0,0,0,1,1
20997852,1026,1,0,0,0,0,0,0,1
20997814,87,2,0,0,0,0,0,0,1
20997779,29,2,0,0,0,0,0,1,1
20997824,846,1,0,0,0,0,0,1,1
20997826,37,2,0,0,0,0,0,1,1
20997786,285,2,0,0,0,0,0,0,1
20997827,36,2,0,0,0,0,0,0,1
20997809,390,2,0,0,0,0,0,1,1
20997811,396,2,0,0,0,0,0,1,1
20997807,393,2,0,0,0,0,0,1,1
20997812,394,2,0,0,0,0,0,1,1
20997876,74,2,0,0,0,0,0,0,1
20997859,1184,1,0,0,0,0,0,1,1
20997776,1076,1,0,0,0,0.01,0,1,1
20997777,1077,1,0,0,0,0,0,1,1
20997805,375,2,0,0,0,0,0,1,1
20997810,397,2,0,0,0,0,0,1,1
20997787,284,2,0,0,0,0,0,1,1
20997823,382,2,0,0,0,0,0,1,1
20997770,26,2,0,0,0,0,0,1,1
20997856,16,2,0,0,0,0,0,0,1
20997774,22,2,0,0,0,0,0,1,1
20997857,19,2,0,0,0,0,0,1,1
20997768,24,2,0,0,0,0,0,1,1
20997793,129,2,0,0,0,0,0,0,1
20997773,21,2,0,0,0,0,0,1,1
20997816,3,2,0,0,0,0,0,0,1
20997851,13,2,0,0,0,0.01,0.1,1,1
20997829,34,2,0,0,0,0,0,1,1
20997842,2,0,0,0,0,0,0,1,1
20997802,53,2,0,0,0,0,0,1,1
20997782,1678,2,0,0,0,0,0,0,1
20997868,5,2,0,0,0,0,0,0,1
20997825,31,2,0,0,0,0,0,0,1
20997821,586,2,0,0,0,0,0,0,1
20997791,127,2,0,0,0,0,0,0,1
20997783,1679,2,0,0,0,0,0,0,1
20997854,14,2,0,0,0,0,0,1,1
20997853,15,2,0,0,0,0,0,1,1
20997780,1549,2,0,0,0,0,0,1,1
20997822,443,2,0,0,0,0,0,1,1
20997781,344,2,0,0,0,0,0,1,1
20997806,1662,2,0,0,0,0,0,1,1
20997785,1676,2,0,0,0,0,0,1,1
20997843,6,2,0,0,0,0,0,1,1
20997877,70,2,0,0,0,0,0,1,1
20997803,411,1,0,0,0,0,0,0,1
20997815,1023,1,0,0,0,0,0,1,1
20997778,28,2,0,0,0,0,0,1,1
20997788,1093,1,0,0,0,0,0,1,1
20997869,9,2,0,0,0,0,0,0,1
20997790,12,2,0,0,0,0,0,1,1
20997855,17,2,0,0,0,0,0,1,1
20997858,18,2,0,0,0,0,0,1,1
20997847,1212,1,5.03,11.52,0,0,0,1,1
20997804,1699,1212,0,0,0.5,0.36,6.7,0,1
20997841,1503,1212,0,0,0.67,0.38,6.2,1,1
20997848,1696,1212,0,0,0.54,0.22,1.7,0,1
20997861,1749,1212,0,0,0.79,0.52,7.3,0,1
20997862,1746,1212,0,0,0.81,0.44,7.8,0,1
20997867,1695,1212,0,0,0.66,0.36,4.1,1,1
20997870,1756,1212,0,0,0.79,0.42,6.4,0,1
20997871,1755,1212,0,0,0.77,0.39,6.9,0,1
20997873,1750,1212,0,0,0.37,0.19,1.2,0,1
20997879,1680,1212,0,0,0.74,0.42,6.5,0,1
20997880,1762,1212,0,0,0.22,0.05,0,1,1
20997860,1183,1,0,0,0,0,0,0,1
20997872,1291,1290,1.82,0.31,0.28,0.22,2.5,0,1
20997863,234,2,0,0,0,0,0,0,1
20997784,8,2,0,0,0,0,0,0,1
20997818,7,2,0,0,0,0,0,1,1
20997813,398,2,0,0,0,0,0,1,1
20997820,1010,1,0,0,0.01,0.03,0.4,1,1
20997837,65,2,0,0,0,0,0,1,1
20997839,67,2,0,0,0,0,0,0,1
20997838,66,2,0,0,0,0,0,1,1
20997840,68,2,0,0,0,0,0,1,1
20997760,1267,1,0,0,0,0,0,0,1
20997878,1041,1,0,0,0,0,0,0,1
20997830,1245,1,0,0,0,0,0,1,1
20997794,1290,1,0,0,0,0,0,1,1
20997866,1,0,0,0,0,0,0,1,1
20997819,365,1,0,0,0.01,0,0.1,0,1
20997846,1037,1,0,0,0,0,0,1,1
20997845,505,1,0,0,0,0,0,1,1
20997795,422,1,0,0,0,0,0,1,1
20997759,1268,1267,0,0,0,0,0,0,1
20997798,55,2,0,0,0,0.01,0.1,0,1
20997828,35,2,0,0,0,0,0,1,1
20997850,10,2,0,0,0,0,0,0,1
20997849,11,2,0,0,0,0,0,1,1
20997772,20,2,0,0,0,0,0,1,1
20997986,1053,1,0,0,0,0,0,1,1
20997985,1051,1,0,0,0,0,0,1,1
20997921,54,2,0,0,0,0,0,1,1
20997994,1177,1,0,0,0,0,0,1,1
20997995,1174,1,0,0,0,0,0,0,1
20997893,27,2,0,0,0,0,0,1,1
20997953,1004,1,0,0,0,0,0,1,1
20997966,506,1,0,0,0,0,0,0,1
20997883,133,2,0,0,0,0,0,1,1
20997884,132,2,0,0,0,0,0,1,1
20997885,131,2,0,0,0,0,0,1,1
20997886,130,2,0,0,0,0,0,1,1
20997887,135,2,0,0,0,0,0,1,1
20997888,134,2,0,0,0,0,0,1,1
20997889,138,2,0,0,0,0,0,1,1
20997891,25,2,0,0,0,0,0,1,1
20997911,263,2,0,0,0,0,0,0,1
20997914,128,2,0,0,0,0,0,1,1
20997918,59,2,0,0,0,0,0,1,1
20997919,58,2,0,0,0,0,0,1,1
20997922,57,2,0,0,0,0,0,1,1
20997923,56,2,0,0,0,0,0,1,1
20997954,60,2,0,0,0,0,0,1,1
20997955,61,2,0,0,0,0,0,1,1
20997956,62,2,0,0,0,0,0,1,1
20997957,63,2,0,0,0,0,0,1,1
20997958,64,2,0,0,0,0,0,1,1
20997930,88,2,0,0,0,0,0,0,1
20997939,1019,1,0,0,0,0,0,1,1
20997897,23,2,0,0,0,0,0,1,1
20997973,1026,1,0,0,0,0,0,0,1
20997936,87,2,0,0,0,0,0,0,1
20997901,29,2,0,0,0,0,0,1,1
20997946,846,1,0,0,0,0,0,1,1
20997948,37,2,0,0,0,0,0,1,1
20997908,285,2,0,0,0,0,0,0,1
20997949,36,2,0,0,0,0,0,0,1
20997931,390,2,0,0,0,0,0,1,1
20997933,396,2,0,0,0,0,0,1,1
20997929,393,2,0,0,0,0,0,1,1
20997934,394,2,0,0,0,0,0,1,1
20997996,74,2,0,0,0,0,0,0,1
20997980,1184,1,0,0,0,0,0,1,1
20997898,1076,1,0,0,0,0,0,1,1
20997899,1077,1,0,0,0,0,0,1,1
20997927,375,2,0,0,0,0,0,1,1
20997932,397,2,0,0,0,0,0,1,1
20997909,284,2,0,0,0,0,0,1,1
20997945,382,2,0,0,0,0,0,0,1
20997892,26,2,0,0,0,0,0,1,1
20997977,16,2,0,0,0,0,0,0,1
20997896,22,2,0,0,0,0,0,1,1
20997978,19,2,0,0,0,0,0,1,1
20997890,24,2,0,0,0,0,0,1,1
20997915,129,2,0,0,0,0,0,0,1
20997895,21,2,0,0,0,0,0,1,1
20997938,3,2,0,0,0,0,0,0,1
20997972,13,2,0,0,0,0,0,1,1
20997951,34,2,0,0,0,0,0,1,1
20997964,2,0,0,0,0,0,0,1,1
20997924,53,2,0,0,0,0,0,1,1
20997904,1678,2,0,0,0,0,0,0,1
20997988,5,2,0,0,0,0,0,0,1
20997947,31,2,0,0,0,0,0,0,1
20997943,586,2,0,0,0,0,0,0,1
20997913,127,2,0,0,0,0,0,0,1
20997905,1679,2,0,0,0,0,0,0,1
20997975,14,2,0,0,0,0,0,1,1
20997974,15,2,0,0,0,0,0,1,1
20997902,1549,2,0,0,0,0,0,1,1
20997944,443,2,0,0,0,0,0,1,1
20997903,344,2,0,0,0,0,0,1,1
20997928,1662,2,0,0,0,0,0,1,1
20997907,1676,2,0,0,0,0,0,1,1
20997965,6,2,0,0,0,0,0,1,1
20997997,70,2,0,0,0,0,0,1,1
20997925,411,1,0,0,0,0,0,0,1
20997937,1023,1,0,0,0,0,0,1,1
20997900,28,2,0,0,0,0,0,1,1
20997910,1093,1,0,0,0,0,0,1,1
20997989,9,2,0,0,0,0,0,0,1
20997912,12,2,0,0,0,0,0,1,1
20998001,1764,1291,0,0,0.15,0.79,0,1,1
20997976,17,2,0,0,0,0,0,1,1
20997979,18,2,0,0,0,0,0,1,1
20997969,1212,1,2.74,5.97,0,0,0,0,1
20997926,1699,1212,0,0,0.39,0.13,5.2,0,1
20997963,1503,1212,0,0,0.4,0.09,4.9,0,1
20997982,1749,1212,0,0,0.18,0.06,2.4,0,1
20997983,1746,1212,0,0,0.28,0.09,3.7,0,1
20997990,1756,1212,0,0,0.27,0.15,4.2,0,1
20997991,1755,1212,0,0,0.29,0.1,3.9,0,1
20997993,1750,1212,0,0,0.09,0.03,1.2,0,1
20997999,1680,1212,0,0,0.31,0.17,4.8,0,1
20998000,1762,1212,0,0,0.35,0.14,4.9,0,1
20997981,1183,1,0,0,0,0,0,0,1
20997992,1291,1290,0,0,0.11,0.1,2.1,0,1
20997984,234,2,0,0,0,0,0,0,1
20997906,8,2,0,0,0,0,0,0,1
20997940,7,2,0,0,0,0,0,1,1
20997935,398,2,0,0,0,0,0,1,1
20997942,1010,1,0,0,0,0,0,1,1
20997959,65,2,0,0,0,0,0,1,1
20997961,67,2,0,0,0,0,0,0,1
20997960,66,2,0,0,0,0,0,1,1
20997962,68,2,0,0,0,0,0,1,1
20997882,1267,1,0,0,0,0,0,0,1
20997998,1041,1,0,0,0,0,0,0,1
20997952,1245,1,0,0,0,0,0,1,1
20997916,1290,1,0,0,0,0,0,1,1
20997987,1,0,0,0,0,0,0,1,1
20997941,365,1,0,0,0,0,0,0,1
20997968,1037,1,0,0,0,0,0,1,1
20997967,505,1,0,0,0,0,0,1,1
20997917,422,1,0,0,0,0,0,1,1
20997881,1268,1267,0,0,0,0,0,0,1
20997920,55,2,0,0,0,0,0,0,1
20997950,35,2,0,0,0,0,0,1,1
20997971,10,2,0,0,0,0,0,0,1
20997970,11,2,0,0,0,0,0,1,1
20997894,20,2,0,0,0,0,0,1,1
20998107,1053,1,0,0,0,0,0,1,1
20998106,1051,1,0,0,0,0,0,1,1
20998042,54,2,0,0,0,0,0,1,1
20998115,1177,1,0,0,0,0,0,1,1
20998116,1174,1,0,0,0,0,0,0,1
20998014,27,2,0,0,0,0,0,1,1
20998074,1004,1,0,0,0,0,0,1,1
20998087,506,1,0,0,0,0,0,0,1
20998004,133,2,0,0,0,0,0,1,1
20998005,132,2,0,0,0,0,0,1,1
20998006,131,2,0,0,0,0,0,1,1
20998007,130,2,0,0,0,0,0,1,1
20998008,135,2,0,0,0,0,0,1,1
20998009,134,2,0,0,0,0,0,1,1
20998010,138,2,0,0,0,0,0,1,1
20998012,25,2,0,0,0,0,0,1,1
20998032,263,2,0,0,0,0,0,0,1
20998035,128,2,0,0,0,0,0,1,1
20998039,59,2,0,0,0,0,0,1,1
20998040,58,2,0,0,0,0,0,1,1
20998043,57,2,0,0,0,0,0,1,1
20998044,56,2,0,0,0,0,0,1,1
20998075,60,2,0,0,0,0,0,1,1
20998076,61,2,0,0,0,0,0,1,1
20998077,62,2,0,0,0,0,0,1,1
20998078,63,2,0,0,0,0,0,1,1
20998079,64,2,0,0,0,0,0,1,1
20998051,88,2,0,0,0,0,0,0,1
20998060,1019,1,0,0,0,0,0,1,1
20998018,23,2,0,0,0,0,0,1,1
20998094,1026,1,0,0,0,0,0,0,1
20998057,87,2,0,0,0,0,0,0,1
20998022,29,2,0,0,0,0,0,1,1
20998067,846,1,0,0,0,0,0,1,1
20998069,37,2,0,0,0,0,0,1,1
20998029,285,2,0,0,0,0,0,0,1
20998070,36,2,0,0,0,0,0,0,1
20998052,390,2,0,0,0,0,0,1,1
20998054,396,2,0,0,0,0,0,1,1
20998050,393,2,0,0,0,0,0,1,1
20998055,394,2,0,0,0,0,0,1,1
20998117,74,2,0,0,0,0,0,0,1
20998101,1184,1,0,0,0,0,0,1,1
20998019,1076,1,0,0,0,0,0,1,1
20998020,1077,1,0,0,0,0,0,1,1
20998048,375,2,0,0,0,0,0,1,1
20998053,397,2,0,0,0,0,0,1,1
20998030,284,2,0,0,0,0,0,1,1
20998066,382,2,0,0,0,0,0,0,1
20998013,26,2,0,0,0,0,0,1,1
20998098,16,2,0,0,0,0,0,0,1
20998017,22,2,0,0,0,0,0,1,1
20998099,19,2,0,0,0,0,0,1,1
20998011,24,2,0,0,0,0,0,1,1
20998036,129,2,0,0,0,0,0,0,1
20998016,21,2,0,0,0,0,0,1,1
20998059,3,2,0,0,0,0,0,0,1
20998093,13,2,0,0,0,0,0,1,1
20998072,34,2,0,0,0,0,0,1,1
20998085,2,0,0,0,0,0,0,1,1
20998045,53,2,0,0,0,0,0,1,1
20998025,1678,2,0,0,0,0,0,0,1
20998109,5,2,0,0,0,0,0,0,1
20998068,31,2,0,0,0,0,0,0,1
20998064,586,2,0,0,0,0,0,0,1
20998034,127,2,0,0,0,0,0,0,1
20998026,1679,2,0,0,0,0,0,0,1
20998096,14,2,0,0,0,0,0,1,1
20998095,15,2,0,0,0,0,0,1,1
20998023,1549,2,0,0,0,0,0,1,1
20998065,443,2,0,0,0,0,0,1,1
20998024,344,2,0,0,0,0,0,1,1
20998049,1662,2,0,0,0,0,0,1,1
20998028,1676,2,0,0,0,0,0,1,1
20998086,6,2,0,0,0,0,0,1,1
20998118,70,2,0,0,0,0,0,1,1
20998046,411,1,0,0,0,0,0,0,1
20998058,1023,1,0,0,0,0,0,1,1
20998021,28,2,0,0,0,0,0,1,1
20998031,1093,1,0,0,0,0,0,1,1
20998110,9,2,0,0,0,0,0,0,1
20998033,12,2,0,0,0,0,0,1,1
20998122,1766,1291,0,0,0.15,0.73,0,0,1
20998097,17,2,0,0,0,0,0,1,1
20998100,18,2,0,0,0,0,0,1,1
20998090,1212,1,0,0,0,0,0,0,1
20998047,1699,1212,0,0,0.3,0.1,4,0,1
20998084,1503,1212,0,0,0.3,0.13,4.3,0,1
20998103,1749,1212,0,0,0.08,0.02,1,0,1
20998104,1746,1212,0,0,0.12,0.01,1.3,0,1
20998111,1756,1212,0,0,0.39,0.14,5.3,0,1
20998112,1755,1212,0,0,0.37,0.14,5.1,0,1
20998114,1750,1212,0,0,0.36,0.1,4.6,0,1
20998120,1680,1212,0,0,0.25,0.08,3.3,1,1
20998121,1762,1212,0,0,0.38,0.15,5.3,0,1
20998102,1183,1,0,0,0,0,0,0,1
20998113,1291,1290,0.8,0.15,0.11,0.06,1.7,0,1
20998105,234,2,0,0,0,0,0,0,1
20998027,8,2,0,0,0,0,0,0,1
20998061,7,2,0,0,0,0,0,1,1
20998056,398,2,0,0,0,0,0,1,1
20998063,1010,1,0,0,0,0,0,1,1
20998080,65,2,0,0,0,0,0,1,1
20998082,67,2,0,0,0,0,0,0,1
20998081,66,2,0,0,0,0,0,1,1
20998083,68,2,0,0,0,0,0,1,1
20998003,1267,1,0,0,0,0,0,0,1
20998119,1041,1,0,0,0,0,0,0,1
20998073,1245,1,0,0,0,0,0,1,1
20998037,1290,1,0,0,0,0,0,1,1
20998108,1,0,0,0,0,0,0,1,1
20998062,365,1,0,0,0,0,0,0,1
20998089,1037,1,0,0,0,0,0,0,1
20998088,505,1,0,0,0,0,0,1,1
20998038,422,1,0,0,0,0,0,1,1
20998002,1268,1267,0,0,0,0,0,0,1
20998041,55,2,0,0,0,0,0,0,1
20998071,35,2,0,0,0,0,0,1,1
20998092,10,2,0,0,0,0,0,0,1
20998091,11,2,0,0,0,0,0,1,1
20998015,20,2,0,0,0,0,0,1,1
20998229,1053,1,0,0,0,0.01,0.1,1,1
20998228,1051,1,0,0,0,0,0,1,1
20998163,54,2,0,0,0,0,0,1,1
20998237,1177,1,0,0,0,0,0,1,1
20998238,1174,1,0,0,0,0,0,0,1
20998135,27,2,0,0,0,0,0,1,1
20998196,1004,1,0,0,0,0,0,1,1
20998209,506,1,0,0,0,0,0,0,1
20998125,133,2,0,0,0,0,0,1,1
20998126,132,2,0,0,0,0,0,1,1
20998127,131,2,0,0,0,0,0,1,1
20998128,130,2,0,0,0,0,0,1,1
20998129,135,2,0,0,0,0,0,1,1
20998130,134,2,0,0,0,0,0,1,1
20998131,138,2,0,0,0,0,0,1,1
20998133,25,2,0,0,0,0,0,1,1
20998153,263,2,0,0,0,0,0,0,1
20998156,128,2,0,0,0,0,0,1,1
20998160,59,2,0,0,0,0,0,1,1
20998161,58,2,0,0,0,0,0,1,1
20998164,57,2,0,0,0,0,0,1,1
20998165,56,2,0,0,0,0,0,1,1
20998197,60,2,0,0,0,0,0,1,1
20998198,61,2,0,0,0,0,0,1,1
20998199,62,2,0,0,0,0,0,1,1
20998200,63,2,0,0,0,0,0,1,1
20998201,64,2,0,0,0,0,0,1,1
20998172,88,2,0,0,0,0,0,0,1
20998181,1019,1,0,0,0,0,0,1,1
20998139,23,2,0,0,0,0,0,1,1
20998216,1026,1,0,0,0,0,0,1,1
20998178,87,2,0,0,0,0,0,0,1
20998143,29,2,0,0,0,0,0,1,1
20998189,846,1,0,0,0,0,0,1,1
20998191,37,2,0,0,0,0,0,1,1
20998150,285,2,0,0,0,0,0,0,1
20998192,36,2,0,0,0,0,0,0,1
20998173,390,2,0,0,0,0,0,1,1
20998175,396,2,0,0,0,0,0,1,1
20998171,393,2,0,0,0,0,0,1,1
20998176,394,2,0,0,0,0,0,1,1
20998239,74,2,0,0,0,0,0,0,1
20998223,1184,1,0,0,0,0,0,1,1
20998140,1076,1,0,0,0,0,0,1,1
20998141,1077,1,0,0,0,0,0,1,1
20998169,375,2,0,0,0,0,0,1,1
20998174,397,2,0,0,0,0,0,1,1
20998151,284,2,0,0,0,0,0,1,1
20998187,382,2,0,0,0,0,0,0,1
20998134,26,2,0,0,0,0,0,1,1
20998220,16,2,0,0,0,0,0,0,1
20998138,22,2,0,0,0,0,0,1,1
20998221,19,2,0,0,0,0,0,1,1
20998132,24,2,0,0,0,0,0,1,1
20998157,129,2,0,0,0,0,0,0,1
20998137,21,2,0,0,0,0,0,1,1
20998180,3,2,0,0,0,0,0,0,1
20998215,13,2,0,0,0,0.01,0,1,1
20998194,34,2,0,0,0,0,0,1,1
20998207,2,0,0,0,0,0,0,1,1
20998166,53,2,0,0,0,0,0,1,1
20998146,1678,2,0,0,0,0,0,0,1
20998231,5,2,0,0,0,0,0,0,1
20998190,31,2,0,0,0,0,0,0,1
20998185,586,2,0,0,0,0,0,0,1
20998155,127,2,0,0,0,0,0,0,1
20998147,1679,2,0,0,0,0,0,0,1
20998218,14,2,0,0,0,0,0,1,1
20998217,15,2,0,0,0,0,0,1,1
20998144,1549,2,0,0,0,0,0,1,1
20998186,443,2,0,0,0,0,0,1,1
20998145,344,2,0,0,0,0,0,1,1
20998170,1662,2,0,0,0,0,0,1,1
20998149,1676,2,0,0,0,0,0,1,1
20998208,6,2,0,0,0,0,0,1,1
20998240,70,2,0,0,0,0,0,1,1
20998167,411,1,0,0,0,0,0,0,1
20998179,1023,1,0,0,0,0,0,1,1
20998142,28,2,0,0,0,0,0,1,1
20998152,1093,1,0,0,0,0,0,1,1
20998232,9,2,0,0,0,0,0,0,1
20998154,12,2,0,0,0,0,0,1,1
20998219,17,2,0,0,0,0,0,1,1
20998222,18,2,0,0,0,0,0,1,1
20998212,1212,1,0,0,0,0,0,0,1
20998168,1699,1212,0,0,0.57,0.43,8.2,0,1
20998188,1770,1212,0,0,0.03,0.01,0,1,1
20998206,1503,1212,0,0,0.86,0.43,7.1,1,1
20998225,1749,1212,0,0,0.31,0.22,4.7,0,1
20998226,1746,1212,0,0,0.73,0.48,8.7,0,1
20998233,1756,1212,0,0,0.83,0.45,7.5,1,1
20998234,1755,1212,0,0,0.67,0.32,4.4,1,1
20998236,1750,1212,0,0,0.88,0.51,8.4,1,1
20998242,1680,1212,0,0,0.68,0.47,8.7,1,1
20998243,1762,1212,0,0,0.55,0.29,4.8,1,1
20998224,1183,1,0,0,0,0,0,0,1
20998235,1291,1290,1.52,0.33,0.2,0.22,2,0,1
20998227,234,2,0,0,0,0,0,0,1
20998148,8,2,0,0,0,0,0,0,1
20998182,7,2,0,0,0,0.01,0,1,1
20998177,398,2,0,0,0,0,0,1,1
20998184,1010,1,0,0,0,0,0,1,1
20998202,65,2,0,0,0,0,0,1,1
20998204,67,2,0,0,0,0,0,0,1
20998203,66,2,0,0,0,0,0,1,1
20998205,68,2,0,0,0,0,0,1,1
20998124,1267,1,0,0,0,0,0,0,1
20998241,1041,1,0,0,0,0,0,0,1
20998195,1245,1,0,0,0,0,0,1,1
20998158,1290,1,0,0,0,0,0,1,1
20998230,1,0,0,0,0,0,0,1,1
20998183,365,1,0,0,0,0,0,0,1
20998211,1037,1,0,0,0,0,0,1,1
20998210,505,1,0,0,0,0,0,1,1
20998159,422,1,0,0,0,0,0,1,1
20998123,1268,1267,0,0,0,0,0,0,1
20998162,55,2,0,0,0,0,0,0,1
20998193,35,2,0,0,0,0,0,1,1
20998214,10,2,0,0,0,0,0,0,1
20998213,11,2,0,0,0,0,0,1,1
20998136,20,2,0,0,0,0,0,1,1
20998352,1053,1,0,0,0,0,0,1,1
20998351,1051,1,0,0,0,0,0,1,1
20998284,54,2,0,0,0,0,0,1,1
20998360,1177,1,0,0,0,0,0,1,1
20998361,1174,1,0,0,0,0,0,0,1
20998256,27,2,0,0,0,0,0,1,1
20998319,1004,1,0,0,0,0,0,1,1
20998332,506,1,0,0,0,0,0,0,1
20998246,133,2,0,0,0,0,0,1,1
20998247,132,2,0,0,0,0,0,1,1
20998248,131,2,0,0,0,0,0,1,1
20998249,130,2,0,0,0,0,0,1,1
20998250,135,2,0,0,0,0,0,1,1
20998251,134,2,0,0,0,0,0,1,1
20998252,138,2,0,0,0,0,0,1,1
20998254,25,2,0,0,0,0,0,1,1
20998274,263,2,0,0,0,0,0,0,1
20998277,128,2,0,0,0,0,0,1,1
20998281,59,2,0,0,0,0,0,1,1
20998282,58,2,0,0,0,0,0,1,1
20998285,57,2,0,0,0,0,0,1,1
20998286,56,2,0,0,0,0,0,1,1
20998320,60,2,0,0,0,0,0,1,1
20998321,61,2,0,0,0,0,0,1,1
20998322,62,2,0,0,0,0,0,1,1
20998323,63,2,0,0,0,0,0,1,1
20998324,64,2,0,0,0,0,0,1,1
20998293,88,2,0,0,0,0,0,0,1
20998302,1019,1,0,0,0,0,0,1,1
20998260,23,2,0,0,0,0,0,1,1
20998339,1026,1,0,0,0.01,0,0.1,1,1
20998299,87,2,0,0,0,0,0,0,1
20998264,29,2,0,0,0,0,0,1,1
20998311,846,1,0,0,0,0,0,1,1
20998314,37,2,0,0,0,0,0,1,1
20998271,285,2,0,0,0,0,0,0,1
20998315,36,2,0,0,0,0,0,0,1
20998294,390,2,0,0,0,0,0,1,1
20998296,396,2,0,0,0,0,0,1,1
20998292,393,2,0,0,0,0,0,1,1
20998297,394,2,0,0,0,0,0,1,1
20998362,74,2,0,0,0,0,0,0,1
20998346,1184,1,0,0,0,0,0,1,1
20998261,1076,1,0,0,0,0,0,1,1
20998262,1077,1,0,0,0,0,0,1,1
20998290,375,2,0,0,0,0,0,1,1
20998295,397,2,0,0,0,0,0,1,1
20998272,284,2,0,0,0,0.01,0,0,1
20998309,382,2,0,0,0,0,0,0,1
20998255,26,2,0,0,0,0,0,1,1
20998343,16,2,0,0,0,0,0,0,1
20998259,22,2,0,0,0,0,0,1,1
20998344,19,2,0,0,0,0,0,1,1
20998253,24,2,0,0,0,0,0,1,1
20998278,129,2,0,0,0,0,0,0,1
20998258,21,2,0,0,0,0,0,1,1
20998301,3,2,0,0,0,0,0,0,1
20998338,13,2,0,0,0,0.01,0.1,1,1
20998317,34,2,0,0,0,0,0,1,1
20998330,2,0,0,0,0,0,0,1,1
20998287,53,2,0,0,0,0,0,1,1
20998267,1678,2,0,0,0,0,0,0,1
20998354,5,2,0,0,0,0,0,0,1
